2006,0.26,-9.84,0.60
2057,0.15,-9.96,-0.16
1968,0.27,-9.91,0.31
2007,0.10,-9.94,0.40
2006,0.07,-9.85,0.81
2063,-0.52,-9.57,0.60
1991,-0.44,-9.90,0.92
1991,-0.18,-10.01,0.32
2016,-0.04,-9.67,1.06
2007,-0.64,-9.63,0.99
1981,-0.80,-9.62,0.31
1955,-0.31,-9.90,3.35
2007,-2.27,-10.35,-0.31
1990,-0.85,-9.35,1.01
1946,-1.60,-9.84,-0.55
2038,-1.48,-9.96,-0.22
2071,-1.59,-9.57,0.50
1984,-2.94,-9.12,1.65
1981,-2.10,-9.22,1.33
2066,-1.69,-9.52,1.21
2043,-2.36,-9.05,1.76
2002,-2.45,-9.24,1.09
2004,-2.07,-9.45,0.87
2047,-1.46,-9.71,1.02
2029,-1.50,-9.56,1.07
2100,-1.76,-8.66,2.94
2081,-1.52,-8.49,3.25
1347,-3.74,-8.97,1.31
2559,-0.71,-9.62,-0.72
1861,0.63,-10.48,-1.33
2094,-1.18,-10.27,1.22
2029,-0.01,-10.47,1.55
1984,-1.48,-9.64,1.51
1919,-2.07,-10.14,0.67
2022,-0.77,-9.64,0.74
2027,-2.29,-9.02,0.51
1979,-1.98,-10.30,1.62
2035,-0.86,-9.75,2.26
2005,-0.57,-9.96,0.43
1997,-1.18,-9.28,0.66
2007,-0.11,-8.65,2.74
1974,-1.19,-8.95,0.19
1963,0.50,-9.79,1.69
2000,0.11,-10.13,1.41
2014,-1.90,-10.37,0.50
2011,-1.01,-9.83,0.74
2044,-0.77,-9.98,-0.46
2032,-0.70,-9.72,-0.18
2023,-0.51,-10.33,1.47
1984,-0.62,-9.89,-0.58
2000,0.07,-8.63,-0.28
1882,-2.49,-9.20,-1.15
2086,-2.40,-9.95,-0.89
2005,-2.01,-9.00,-0.09
2058,-2.07,-8.76,0.75
2032,-0.60,-9.37,1.08
2000,-1.85,-9.53,0.04
1997,-1.46,-9.73,-0.05
1925,-3.69,-7.28,1.09
2056,-0.79,-9.72,1.18
2023,-2.52,-9.39,0.13
2004,-0.64,-10.08,1.26
2193,-0.66,-10.18,1.14
1979,-0.82,-10.13,1.28
1967,0.34,-9.40,1.08
1999,-1.75,-9.22,1.92
2014,-0.86,-9.03,0.27
1998,-0.09,-9.56,1.28
2000,-0.33,-9.27,-0.07
2069,0.96,-9.69,0.44
2003,-0.28,-9.81,0.44
2015,1.22,-10.12,0.08
2012,-1.21,-10.07,0.39
2062,-0.48,-8.84,2.49
1968,-0.21,-9.83,0.87
2037,0.10,-9.88,0.76
1994,0.30,-9.81,0.78
1991,-0.23,-9.08,0.59
2032,-1.53,-9.39,2.19
1999,0.02,-10.10,0.09
2002,-1.28,-9.09,0.29
2033,-1.04,-10.24,1.08
2021,-1.39,-8.77,0.00
2000,-0.86,-9.72,-0.35
2027,1.24,-9.95,0.23
1990,0.79,-10.00,0.25
2058,0.90,-9.89,0.63
1984,0.76,-9.93,0.50
2011,0.88,-9.89,0.58
2000,-0.47,-9.35,1.07
2004,0.23,-9.86,0.30
2019,-0.23,-9.95,0.33
1998,0.13,-9.92,0.33
2014,-0.40,-10.15,0.38
2027,-0.67,-10.01,-0.53
2043,0.67,-9.84,0.78
2005,1.21,-9.87,0.78
1959,0.24,-9.89,0.73
1998,-0.02,-9.95,0.91
2018,-0.14,-9.84,0.60
1998,1.01,-9.84,0.83
2014,1.26,-9.79,0.96
1998,0.74,-9.77,0.75
2027,0.61,-9.88,0.80
2006,0.87,-9.82,0.90
2014,0.78,-9.95,0.50
2019,1.41,-9.76,0.55
1989,-0.15,-9.88,0.51
1991,-1.34,-9.77,0.14
1998,-3.21,-9.17,-0.48
2019,-0.47,-9.88,0.44
1998,-0.42,-9.75,0.44
2006,-0.44,-10.02,0.17
2026,-0.67,-9.92,0.17
1988,-0.68,-9.90,0.13
2031,-0.15,-9.79,0.73
2006,0.39,-9.90,0.64
2001,0.10,-9.78,0.65
2023,1.25,-9.97,0.65
2021,-2.28,-10.56,-0.43
1999,0.73,-10.12,0.99
2014,-2.27,-8.75,1.87
1983,-1.99,-9.75,-0.47
2013,-1.72,-9.66,-0.08
2010,0.97,-10.25,0.71
2023,-1.95,-9.12,1.51
2020,-0.34,-9.84,-0.20
2000,-0.65,-9.97,-0.56
2070,-0.34,-9.45,0.39
2000,-0.40,-9.39,-1.00
1971,-1.91,-9.93,-0.65
1984,-1.88,-9.85,-1.26
2023,0.51,-9.89,-1.25
2035,-1.46,-7.90,-1.60
1977,0.42,-10.29,-0.60
2046,-2.20,-9.50,-1.69
2012,-1.71,-9.59,-1.52
2021,0.78,-10.24,-0.70
2028,0.50,-10.32,-0.91
2039,0.76,-11.53,-1.34
2019,0.66,-10.17,-1.07
1987,-0.83,-10.09,-1.86
2001,-0.60,-10.11,-1.66
2009,-0.72,-10.08,-1.73
2043,-0.74,-10.01,-1.37
2039,-0.54,-10.20,-1.13
2015,-0.42,-10.10,-1.01
2042,-0.39,-10.07,-0.74
2011,-0.63,-10.04,-0.85
2018,-0.68,-10.22,-0.79
1968,-0.35,-10.06,-0.34
2035,0.00,-10.03,-0.38
2020,0.34,-9.98,-0.10
2058,-1.07,-10.01,-1.92
2011,-0.92,-9.69,-1.68
2013,-0.65,-9.50,-1.17
2058,0.03,-10.01,-1.33
2032,0.12,-9.80,-0.90
2019,0.65,-11.16,-0.86
2003,1.31,-10.47,-2.07
2014,-0.66,-10.03,-1.17
1957,-1.55,-10.84,-1.02
2031,-0.58,-10.01,-0.34
1981,-1.20,-9.99,-0.78
2134,0.15,-9.37,-1.24
1989,-1.13,-9.83,0.22
2022,-0.16,-10.03,0.04
1983,2.04,-9.96,-0.22
2019,-1.21,-10.06,1.75
2019,-1.54,-9.53,0.39
1997,-1.33,-9.74,0.13
2042,-1.36,-9.70,-0.17
1993,-0.90,-9.73,0.34
1993,-0.49,-9.91,0.28
1935,-0.08,-9.98,-0.70
2000,1.17,-9.97,-0.34
2019,-1.39,-9.52,0.17
2011,-2.04,-9.26,1.20
2069,-1.73,-9.48,0.56
2023,-0.34,-10.12,-0.06
2150,1.62,-10.82,0.57
2006,-0.75,-9.82,1.20
2018,-2.60,-9.27,1.17
2029,-1.92,-9.39,1.06
2011,-0.44,-10.00,0.89
2021,-0.37,-9.55,1.22
2003,-1.16,-9.63,1.62
2025,-2.28,-9.50,1.07
2016,-2.40,-9.32,1.91
2017,-1.28,-9.62,1.30
2015,0.96,-6.87,3.68
2000,-2.07,-7.25,5.08
2007,1.45,-8.19,3.82
1979,0.14,-8.08,4.44
2030,0.53,-7.95,4.78
2074,1.16,-8.26,4.39
2000,0.81,-8.28,4.23
2047,0.66,-8.26,4.33
2016,0.34,-8.14,4.41
1930,0.70,-7.73,4.58
2003,0.22,-7.81,5.01
2035,-0.84,-4.75,7.49
2041,-0.97,-3.75,8.38
2017,-1.29,-5.94,6.16
2000,1.74,-8.92,2.97
1958,1.10,-8.62,3.57
2082,0.47,-8.20,3.96
2076,-1.81,-6.36,5.09
2011,-1.76,-6.39,6.13
2064,-0.90,-8.25,4.16
1968,0.57,-8.05,5.00
2045,-0.52,-7.88,4.72
2085,-0.91,-7.84,4.87
2029,-1.32,-7.52,4.72
1981,-0.74,-7.54,4.70
2003,-0.73,-7.80,4.91
2035,-0.59,-7.20,5.13
2063,-0.26,-7.26,6.31
2039,-1.46,-5.76,7.12
2006,-2.43,-5.66,6.68
2060,-2.19,-5.53,6.62
1979,-1.34,-5.96,5.92
1995,-1.09,-6.73,5.70
1990,-2.03,-9.54,1.38
1979,-0.62,-9.19,3.08
2000,0.32,-9.04,2.94
2009,-2.54,-6.73,5.48
2061,-0.70,-9.17,2.73
2041,0.51,-9.28,2.31
1936,0.74,-9.23,2.65
2042,0.11,-9.25,2.54
2043,-0.31,-9.72,1.18
2066,-0.33,-9.67,1.19
1985,-0.28,-9.67,1.41
2015,-0.24,-9.52,1.70
1969,-0.17,-9.66,1.43
2020,-1.27,-9.39,1.24
2011,-0.68,-9.73,0.73
1970,-0.41,-9.86,0.01
1941,-0.33,-8.68,6.18
2029,-1.37,-9.04,3.97
1984,0.22,-9.78,1.50
2002,0.56,-9.74,1.18
2053,0.51,-9.70,1.17
2093,0.84,-9.71,1.20
2033,0.92,-9.73,1.17
2015,0.93,-9.71,1.13
2039,-0.35,-9.88,0.63
2023,-0.28,-9.73,0.98
2015,0.21,-9.88,0.57
