,-6.44,-6.88,1.48
,-6.34,-6.93,1.32
,-6.17,-7.04,1.21
,-6.37,-6.99,1.33
,-6.08,-7.08,1.04
,-6.49,-6.91,0.38
,-6.45,-6.97,0.25
,-6.72,-6.72,0.06
,-6.70,-6.77,0.41
,-6.38,-6.83,1.21
,-6.25,-7.31,-0.73
,-6.28,-6.63,1.47
,-6.03,-6.07,2.02
,-6.87,-7.49,0.06
,-6.84,-6.98,0.58
,-7.44,-8.29,0.31
,-4.70,-8.07,0.78
,-5.97,-7.35,0.63
,-5.89,-7.45,0.83
,-5.88,-7.51,0.77
,-5.66,-7.60,1.11
,-5.03,-8.18,0.40
,-4.72,-8.34,0.05
,-4.98,-8.16,0.13
,-5.60,-7.57,0.72
,-5.73,-7.43,1.09
,-5.84,-7.40,0.82
,-5.57,-7.76,0.50
,-5.23,-7.92,0.53
,-5.10,-8.03,0.60
,-5.25,-8.05,0.80
,-5.03,-8.18,0.45
,-5.95,-7.36,1.05
,-5.47,-7.78,0.73
,-4.82,-8.24,0.40
,-4.42,-8.59,-0.06
,-4.38,-8.58,-0.04
,-5.55,-7.71,0.81
,-5.19,-8.00,0.57
,-4.75,-8.29,0.34
,-4.30,-8.57,-0.10
,-4.40,-8.53,-0.07
,-5.20,-7.93,0.45
,-6.02,-7.20,1.36
,-6.16,-7.16,1.07
,-6.20,-7.12,1.09
,-6.02,-7.27,1.02
,-6.30,-7.08,1.03
,-6.01,-7.24,1.11
,-5.99,-7.28,0.98
,-5.89,-7.35,0.97
,-5.96,-7.30,1.16
,-6.00,-7.28,1.11
,-6.11,-7.18,1.07
,-6.12,-7.16,1.20
,-6.04,-6.73,1.55
,-8.07,-3.56,2.27
,-8.78,-2.45,2.01
,-8.27,-3.22,2.33
,-5.67,-7.73,0.59
,-5.60,-7.69,0.58
,-5.61,-7.50,0.50
,-8.10,-4.42,1.67
,-8.84,-2.27,1.67
,-7.07,-5.96,0.99
,-5.48,-7.69,0.93
,-5.89,-7.28,1.30
,-6.91,-6.30,1.49
,-7.52,-5.40,1.58
,-7.62,-5.17,1.36
,-8.04,-4.41,1.78
,-8.35,-3.77,1.80
,-8.85,-2.52,2.09
,-9.11,-0.69,2.72
,-8.60,-2.99,1.30
,-7.43,-5.54,1.38
,-6.66,-6.58,1.21
,-5.37,-7.96,0.46
,-5.48,-7.75,0.59
,-6.02,-7.36,0.53
,-6.02,-7.39,-0.13
,-6.22,-7.21,0.18
,-6.11,-7.17,-0.03
,-6.90,-6.68,0.39
,-6.53,-6.91,0.17
,-6.45,-7.00,-0.11
,-6.17,-7.26,-0.26
,-6.50,-6.94,0.07
,-6.45,-6.97,0.14
,-6.22,-7.17,-0.01
,-6.28,-7.17,-0.14
,-6.17,-7.26,-0.22
,-6.06,-7.31,-0.47
,-6.00,-7.28,-0.34
,-6.07,-7.29,-0.45
,-6.11,-7.30,-0.29
,-6.04,-7.37,-0.46
,-6.08,-7.31,-0.41
,-6.12,-7.28,-0.47
,-6.22,-7.24,-0.40
,-6.12,-7.29,-0.42
,-6.16,-7.26,-0.48
,-5.76,-7.55,0.21
,-5.82,-7.57,-0.79
,-6.04,-7.37,-0.62
,-5.85,-7.40,-0.65
