810,-3.47,-2.82,8.54
130,-3.37,-2.65,9.14
699,-3.13,-2.69,8.62
320,-3.02,-1.65,8.92
208,-2.71,-1.04,9.22
736,-3.27,-2.84,8.60
591,-3.49,-3.23,8.25
989,-3.18,-2.84,8.70
0,-3.01,-2.51,8.66
573,-3.19,-2.82,8.40
681,-3.39,-3.15,8.45
691,-3.17,-3.34,8.40
1261,-3.02,-2.84,8.80
368,-3.24,-3.29,8.59
99,-3.17,-3.06,8.57
583,-3.33,-3.08,8.82
123,-3.37,-3.16,8.47
171,-3.39,-2.24,8.67
447,-1.73,-2.30,9.18
438,-2.24,-2.26,8.71
720,-3.25,-2.89,8.64
272,-3.21,-2.26,8.99
0,-2.98,-2.89,8.81
329,-3.18,-3.04,8.70
411,-3.19,-3.08,8.37
64,-2.87,-2.97,8.66
45,-3.41,-3.20,8.44
593,-3.02,-3.55,8.39
371,-4.30,-4.53,7.57
326,-1.64,-2.60,8.43
736,-4.18,-2.17,8.73
359,-1.87,-3.26,10.12
944,-1.96,-2.42,9.05
270,-0.72,-0.33,10.91
329,-4.25,-1.61,9.60
261,-2.06,-3.21,8.51
656,-1.61,-2.87,9.01
52,-1.98,-3.31,8.01
479,-3.61,-2.67,9.85
992,-4.29,-1.78,8.79
688,-4.02,-2.77,8.05
499,-3.51,-2.69,8.78
22,-5.62,-2.24,6.37
158,-4.65,-2.37,8.02
415,-4.47,-1.97,8.93
219,-3.92,-1.33,8.50
135,-1.89,-1.37,8.77
198,-4.42,-0.82,8.44
245,-5.84,-2.15,8.11
1217,-5.06,-1.72,8.57
191,-5.44,-1.94,7.91
270,-3.62,-1.65,8.77
69,-3.52,-1.50,8.82
255,-3.54,-2.03,8.80
90,-3.48,-1.52,8.68
323,-3.57,-2.27,8.51
547,-3.26,-1.96,8.70
570,-3.56,-2.52,8.56
0,-3.40,-2.43,8.70
144,-3.41,-2.32,8.56
831,-3.57,-2.65,8.59
115,-3.59,-3.02,8.57
675,-3.70,-2.76,8.45
577,-3.06,-1.59,9.23
432,-3.23,-1.98,7.95
354,-2.83,-0.78,9.03
391,-3.92,-2.12,9.28
161,-4.57,-1.89,8.94
675,-2.48,-1.05,9.21
389,-3.29,-0.11,8.60
528,-2.72,-1.48,9.16
508,-3.12,-2.48,9.22
703,-3.82,-2.55,8.56
279,-3.41,-2.88,8.61
254,-4.12,0.53,7.76
475,-3.85,-2.37,8.20
1953,-4.47,0.32,8.40
738,-5.69,2.87,6.96
188,-3.19,-2.86,8.74
492,-2.87,-2.30,8.81
629,-3.38,-2.91,8.82
736,-3.12,-2.43,8.81
350,-4.12,-1.53,8.59
86,-4.51,-0.50,8.43
511,-4.93,0.33,8.12
49,-5.07,0.17,7.79
288,-2.98,-2.18,8.96
475,-2.62,-3.14,8.80
528,-3.57,-1.99,8.49
256,-5.12,-0.92,8.30
1570,-6.21,1.38,8.32
80,-4.32,-1.85,8.62
479,-3.01,-3.27,8.57
689,-3.46,-2.70,8.58
483,-4.34,-1.16,8.76
353,-4.82,-1.39,8.34
336,-3.89,-1.59,8.83
742,-3.27,-2.98,8.69
155,-3.45,-3.55,8.36
383,-2.93,-3.56,9.09
476,-2.94,-3.49,8.72
501,-3.59,-3.56,8.12
667,-2.81,-2.63,8.56
410,-3.41,-3.91,8.35
0,-3.59,-3.56,8.20
163,-3.46,-3.66,8.33
320,-3.66,-3.41,8.24
394,-3.60,-3.59,8.15
144,-3.69,-3.41,8.16
158,-3.38,-3.14,8.22
664,-3.83,-2.97,7.67
606,-3.69,-2.55,8.55
934,-3.65,-2.35,8.60
158,-3.34,-2.24,8.71
189,-3.80,-3.13,8.30
158,-3.59,-2.85,8.58
912,-4.85,-1.64,8.15
1307,-3.99,-2.42,8.47
706,-4.27,-1.46,8.60
0,-3.54,-2.10,8.74
693,-1.33,-1.07,6.31
386,-4.16,-2.15,8.50
283,-3.62,-2.52,8.50
816,-3.73,-2.10,8.82
453,-4.12,-2.15,8.54
25,-3.95,-2.00,8.49
591,-4.19,-2.09,8.57
266,-4.84,-1.96,8.75
511,-3.55,-2.31,8.87
315,-4.11,-2.98,8.52
244,-4.04,-2.93,8.86
221,-4.83,-3.90,8.03
368,-3.85,-2.99,8.30
103,-4.83,-1.19,10.01
384,-3.58,-2.23,8.81
961,-3.06,-2.45,8.96
691,-2.48,-5.47,7.86
385,-3.19,-2.96,9.17
942,-3.72,-3.63,8.16
15,-3.83,-3.50,8.29
84,-3.67,-2.23,8.71
307,-3.21,-2.84,8.56
971,-3.42,-3.30,8.38
89,-3.30,-2.93,8.57
272,-3.86,-3.90,7.88
505,-3.26,-2.95,8.57
461,-2.66,-1.70,8.69
688,-3.33,-2.27,8.62
0,-3.30,-2.54,8.70
134,-3.10,-3.39,8.53
279,-2.56,-4.71,9.67
165,-3.54,-2.63,8.52
301,-3.60,-2.89,8.46
176,-3.28,-2.92,8.59
720,-3.59,-2.74,8.65
727,-3.49,-2.78,8.59
319,-3.37,-2.57,8.34
779,-3.28,-2.23,8.52
134,-3.37,-2.77,8.58
509,-3.64,-2.24,8.80
