,-3.65,-5.64,-6.84
,-4.67,-2.49,-7.07
,-3.59,-5.87,-6.99
,-3.05,-6.57,-6.49
,-3.69,-6.17,-6.35
,-4.50,-5.67,-6.40
,-4.81,-5.73,-6.09
,-4.42,-5.74,-6.41
,-4.47,-4.76,-7.12
,-6.06,-6.03,-4.28
,-6.95,-5.09,-4.34
,-6.56,-4.99,-4.89
,-6.60,-4.85,-4.96
,-6.45,-5.08,-5.06
,-6.65,-4.99,-4.75
,-6.54,-5.12,-4.79
,-6.37,-4.73,-5.31
,-6.65,-4.24,-5.45
,-6.63,-4.14,-5.53
,-5.58,-4.73,-6.49
,-6.13,-6.66,-6.16
,-5.26,-4.96,-5.94
,-6.47,-5.36,-4.70
,-5.40,-2.32,-4.53
,-6.47,-4.98,-6.07
,-6.45,-4.99,-7.35
,-6.16,-5.07,-5.26
,-6.48,-4.76,-6.28
,-5.58,-4.49,-5.33
,-6.30,-4.25,-5.74
,-5.84,-4.30,-6.32
,-7.03,-4.22,-4.83
,-7.08,-3.82,-5.08
,-7.48,-2.77,-4.87
,-5.66,-1.39,-6.00
,-5.42,-3.95,-7.13
,-6.27,-4.68,-5.45
,-5.64,-3.90,-7.04
,-7.34,-2.80,-5.89
,-7.62,-2.80,-4.77
,-6.85,-3.53,-4.68
,-8.96,-5.17,-4.67
,-4.99,-7.74,-2.90
,-5.70,-7.37,-1.87
,-4.75,-7.85,-3.00
,-6.76,-6.17,-3.86
,-6.97,-7.11,-1.16
,-6.76,-6.64,-2.83
,-7.37,-5.53,-3.11
,-7.14,-6.57,-1.57
,-6.36,-7.00,-1.54
,-5.62,-7.15,-3.40
,-6.00,-6.69,-3.50
,-4.69,-7.86,-3.01
,-5.07,-8.10,-1.96
,-5.88,-7.14,-1.32
,-5.43,-7.62,-2.37
,-6.53,-7.15,-4.32
,-6.27,-8.47,-3.73
,-5.24,-6.46,-1.74
,-6.41,-7.42,-0.67
,-6.01,-6.79,-0.37
,-6.29,-7.03,-2.05
,-6.72,-6.12,-2.87
,-6.48,-6.58,-2.70
,-6.54,-6.50,-2.61
,-6.83,-6.19,-3.02
,-6.50,-6.61,-2.82
,-5.44,-7.24,-2.58
,-6.08,-7.66,-2.31
,-6.80,-6.12,-2.89
,-6.89,-6.01,-2.89
,-6.93,-5.92,-2.96
,-7.03,-5.74,-2.81
,-6.79,-6.13,-3.03
,-6.75,-6.20,-2.94
,-6.39,-6.76,-2.69
,-6.27,-6.87,-2.43
,-7.02,-5.93,-2.75
,-6.85,-6.03,-2.94
,-6.21,-6.71,-2.90
,-6.27,-6.76,-3.11
,-5.77,-7.28,-2.80
,-6.86,-6.07,-2.96
,-6.59,-6.43,-2.89
,-6.23,-6.73,-2.85
,-5.84,-7.15,-2.91
,-5.89,-7.06,-2.88
,-6.40,-6.63,-2.77
,-6.89,-6.09,-2.61
,-7.20,-5.64,-2.98
,-6.75,-6.16,-2.90
,-6.85,-6.14,-2.91
,-6.80,-6.04,-2.94
,-6.87,-6.02,-2.74
,-6.88,-6.11,-2.89
,-6.92,-5.99,-2.95
,-6.84,-6.16,-2.74
,-6.82,-6.21,-2.71
,-6.76,-6.28,-2.73
,-6.74,-6.44,-2.77
,-3.47,-7.93,-4.21
,-0.44,-9.77,-1.50
,1.24,-9.91,-1.03
,-1.94,-9.14,-2.20
,-6.79,-5.93,-2.86
,-6.71,-6.04,-3.43
,-5.60,-7.40,-2.59
,-1.83,-9.45,-2.36
,0.89,-9.62,-2.55
,-7.22,-5.62,-3.23
,-5.83,-6.44,-4.66
,-6.71,-6.66,-3.12
,-4.49,-7.81,-3.19
,-3.65,-8.59,-2.75
,-2.75,-8.94,-2.88
,-1.88,-9.07,-2.85
,-1.02,-9.32,-2.76
,1.05,-9.80,-2.87
,3.94,-8.87,-1.79
,0.18,-9.18,-2.83
,-2.56,-9.07,-3.03
,-6.79,-6.04,-3.21
,-7.20,-5.44,-3.24
,-6.36,-5.26,-6.45
,-7.59,-5.42,-2.49
,-7.40,-5.43,-2.69
,-7.47,-5.47,-2.62
,-7.38,-5.60,-2.34
,-7.37,-5.43,-2.81
,-7.32,-5.49,-2.78
,-7.21,-5.66,-2.86
,-7.27,-5.57,-2.84
,-7.52,-5.22,-2.78
,-7.34,-5.50,-2.74
,-7.21,-5.75,-2.55
,-7.07,-5.84,-2.93
,-7.04,-5.87,-2.77
,-7.09,-5.80,-2.89
,-7.24,-5.66,-2.82
,-7.41,-5.15,-3.24
,-6.51,-6.49,-3.06
,-7.23,-5.79,-2.71
,-7.02,-5.86,-2.78
,-6.93,-5.88,-3.01
,-6.88,-5.93,-3.08
,-6.76,-6.11,-3.00
,-7.04,-5.76,-3.07
,-8.40,1.32,-3.52
,-8.33,0.90,-4.32
,-8.33,1.26,-4.29
,-8.78,1.32,-3.48
