2024-06-22 22:32:54.0036890,5.24,0.05,6.98
2024-06-22 22:32:54.3045770,5.23,0.04,7.00
2024-06-22 22:32:54.5465600,5.24,0.07,7.03
2024-06-22 22:32:55.4044450,5.24,0.07,6.98
2024-06-22 22:32:56.1243130,5.25,0.06,6.95
2024-06-22 22:32:56.6694860,5.23,0.06,6.96
2024-06-22 22:32:57.0718050,5.23,0.06,6.99
2024-06-22 22:32:57.1880700,5.25,0.04,6.97
2024-06-22 22:32:57.4723890,5.24,0.04,6.99
2024-06-22 22:32:57.7312210,5.22,0.05,6.97
2024-06-22 22:32:57.8968130,5.25,0.05,6.97
2024-06-22 22:32:58.0253710,5.22,0.02,6.97
2024-06-22 22:32:58.1866460,5.22,0.07,6.97
2024-06-22 22:32:58.4027720,5.24,0.09,6.98
2024-06-22 22:32:58.6158070,5.22,0.06,7.01
2024-06-22 22:32:58.7260410,5.24,0.06,6.98
2024-06-22 22:32:58.8166540,5.25,0.05,6.96
2024-06-22 22:32:59.0329780,5.23,0.06,6.96
2024-06-22 22:32:59.2325700,5.25,0.05,7.03
2024-06-22 22:32:59.6550310,5.25,0.05,6.98
2024-06-22 22:32:59.8587220,5.26,0.05,7.00
2024-06-22 22:33:00.0644610,5.23,0.04,6.97
2024-06-22 22:33:00.2502540,5.21,0.03,7.01
2024-06-22 22:33:00.3873400,5.22,0.03,7.01
2024-06-22 22:33:00.9653040,5.24,0.05,6.97
2024-06-22 22:33:01.1320100,5.22,0.06,6.96
2024-06-22 22:33:01.2796670,5.23,0.06,6.96
2024-06-22 22:33:01.5364160,5.32,0.06,6.97
2024-06-22 22:33:01.6059320,5.24,-0.03,6.96
2024-06-22 22:33:01.7934270,5.23,0.09,6.95
2024-06-22 22:33:02.8691600,5.22,0.14,6.94
2024-06-22 22:33:03.4019520,5.36,0.06,6.81
2024-06-22 22:33:03.8288530,5.22,0.05,6.98
2024-06-22 22:33:04.0218630,5.23,0.06,6.98
2024-06-22 22:33:04.1390790,5.20,0.04,7.00
2024-06-22 22:33:04.3753750,5.21,0.03,6.93
2024-06-22 22:33:04.5825450,5.24,0.04,6.92
2024-06-22 22:33:04.7718830,5.22,0.04,6.97
2024-06-22 22:33:04.9548030,5.20,0.06,7.05
2024-06-22 22:33:05.1814100,5.23,-0.13,6.99
2024-06-22 22:33:05.2812520,5.27,0.04,7.02
2024-06-22 22:33:05.4725470,5.20,0.11,6.98
2024-06-22 22:33:05.8658880,5.21,0.03,6.97
2024-06-22 22:33:06.0160060,5.19,0.09,6.98
2024-06-22 22:33:06.1895360,5.20,0.08,6.96
2024-06-22 22:33:06.6295780,5.23,0.07,7.00
2024-06-22 22:33:06.8963430,5.23,0.09,6.98
2024-06-22 22:33:07.3178660,5.23,0.07,6.97
2024-06-22 22:33:07.5683710,5.22,0.07,7.01
2024-06-22 22:33:07.9157410,5.23,0.08,6.99
2024-06-22 22:33:08.0770390,5.20,0.07,6.97
2024-06-22 22:33:08.2963980,5.22,0.10,6.98
2024-06-22 22:33:08.5444290,5.22,0.10,7.01
2024-06-22 22:33:08.6922160,5.23,0.08,7.00
2024-06-22 22:33:08.9510500,5.21,0.09,6.96
2024-06-22 22:33:09.1172110,5.23,0.10,7.00
2024-06-22 22:33:09.3593480,5.23,0.06,6.98
2024-06-22 22:33:09.5900930,5.22,0.06,6.98
2024-06-22 22:33:09.7811820,5.23,0.08,6.96
2024-06-22 22:33:10.1387560,5.22,0.07,6.96
2024-06-22 22:33:10.4749830,5.21,0.09,7.01
2024-06-22 22:33:10.6600970,5.24,0.11,7.00
2024-06-22 22:33:10.8462110,5.24,0.06,7.00
2024-06-22 22:33:11.0475000,5.22,0.06,7.02
2024-06-22 22:33:11.2742730,5.23,0.06,7.00
2024-06-22 22:33:11.5000430,5.22,0.11,7.02
2024-06-22 22:33:11.7798750,5.23,0.09,6.99
2024-06-22 22:33:12.0852570,5.22,0.06,7.00
2024-06-22 22:33:12.2905840,5.20,0.06,6.97
2024-06-22 22:33:12.5882970,5.21,0.06,6.97
2024-06-22 22:33:12.8020190,5.24,0.09,6.96
2024-06-22 22:33:12.9587600,5.26,0.06,6.99
2024-06-22 22:33:13.4459630,5.17,0.05,6.96
2024-06-22 22:33:13.6297290,5.23,0.07,6.95
2024-06-22 22:33:13.9505340,5.22,0.08,6.95
2024-06-22 22:33:14.2241600,5.22,0.09,7.00
2024-06-22 22:33:14.3910590,5.20,0.09,6.98
2024-06-22 22:33:14.4786440,5.22,0.07,7.01
2024-06-22 22:33:14.6811280,5.18,0.12,6.96
2024-06-22 22:33:14.8441730,5.32,0.04,6.96
2024-06-22 22:33:15.0121300,5.20,0.06,6.91
2024-06-22 22:33:15.1905050,5.21,0.08,7.04
2024-06-22 22:33:15.7928450,5.20,0.06,6.97
2024-06-22 22:33:15.8775300,5.23,0.03,6.96
2024-06-22 22:33:16.4324040,5.24,0.06,6.97
2024-06-22 22:33:17.0488100,5.20,0.06,6.98
2024-06-22 22:33:18.4328760,5.21,0.09,6.97
2024-06-22 22:33:19.1828930,5.21,0.07,6.94
2024-06-22 22:33:20.2489290,5.23,0.05,7.02
2024-06-22 22:33:20.9119930,5.23,0.08,7.00
2024-06-22 22:33:21.2310460,5.23,0.15,6.96
2024-06-22 22:33:22.2573270,5.22,0.10,6.97
2024-06-22 22:33:22.5976220,5.25,0.06,6.94
2024-06-22 22:33:22.8931870,5.24,0.14,7.03
2024-06-22 22:33:23.6010310,5.21,0.09,7.00
2024-06-22 22:33:24.4102010,5.23,0.07,6.99
2024-06-22 22:33:24.7034350,5.23,0.12,7.02
2024-06-22 22:33:24.8270260,5.23,0.07,6.97
2024-06-22 22:33:25.6466810,5.25,0.09,7.01
2024-06-22 22:33:26.2398780,5.21,0.08,6.99
2024-06-22 22:33:27.2945860,5.20,0.10,7.00
2024-06-22 22:33:28.5430120,5.21,0.09,7.00
2024-06-22 22:33:29.0846930,5.22,0.12,7.04
2024-06-22 22:33:31.5319870,5.26,0.07,6.96
2024-06-22 22:33:32.0326170,5.22,0.08,6.97
2024-06-22 22:33:32.5766700,5.21,0.07,6.98
2024-06-22 22:33:32.9136430,5.22,0.10,6.98
2024-06-22 22:33:33.1136530,5.22,0.09,7.00
2024-06-22 22:33:33.2374670,5.21,0.07,6.98
2024-06-22 22:33:33.5912360,5.22,0.06,6.96
2024-06-22 22:33:34.0276350,5.24,0.07,6.97
2024-06-22 22:33:34.3378170,5.22,0.08,6.98
2024-06-22 22:33:34.4841830,5.22,0.06,7.00
2024-06-22 22:33:34.6537390,5.22,0.08,6.98
2024-06-22 22:33:34.9220510,5.21,0.10,6.99
2024-06-22 22:33:35.0778620,5.22,0.10,7.01
2024-06-22 22:33:35.5357310,5.22,0.08,6.96
2024-06-22 22:33:35.9669420,5.21,0.09,7.03
2024-06-22 22:33:36.1013410,5.20,0.10,6.95
2024-06-22 22:33:36.3084690,5.20,0.11,6.99
2024-06-22 22:33:36.5258110,5.20,0.08,6.98
2024-06-22 22:33:36.7525410,5.23,0.10,7.00
2024-06-22 22:33:36.8652240,5.22,0.07,6.98
2024-06-22 22:33:37.2067280,5.21,0.11,6.99
2024-06-22 22:33:37.4115060,5.23,0.07,6.99
2024-06-22 22:33:37.5879200,5.22,0.07,6.96
2024-06-22 22:33:37.7136770,5.17,0.09,7.00
2024-06-22 22:33:37.9295880,5.23,0.12,7.02
2024-06-22 22:33:38.4017170,5.18,0.07,6.96
2024-06-22 22:33:38.7476350,5.20,0.08,7.00
2024-06-22 22:33:39.1400180,5.17,0.14,7.07
2024-06-22 22:33:39.4251020,5.24,0.13,6.97
2024-06-22 22:33:39.5684280,5.23,0.07,6.99
2024-06-22 22:33:39.8120450,5.22,0.09,6.96
2024-06-22 22:33:40.0234560,5.09,0.36,7.47
2024-06-22 22:33:40.2122230,5.03,-0.40,6.10
2024-06-22 22:33:40.4955110,5.24,0.31,6.89
2024-06-22 22:33:40.6282260,2.25,-0.03,8.60
2024-06-22 22:33:40.7984640,3.98,-0.98,9.11
2024-06-22 22:33:41.0071271132,1.68,-0.49,7.55
2024-06-22 22:33:41.202203341,4.99,2.67,6.18
2024-06-22 22:33:41.44174854,4.21,3.58,5.17
2024-06-22 22:33:41.7876320,2.69,-1.47,7.52
2024-06-22 22:33:42.0237320,3.06,0.07,5.39
2024-06-22 22:33:42.2540940,5.97,0.45,10.91
2024-06-22 22:33:42.5369950,3.87,-0.72,7.91
2024-06-22 22:33:42.6257460,5.34,-1.51,9.10
2024-06-22 22:33:42.7330350,5.50,-1.10,8.68
2024-06-22 22:33:42.8452160,3.77,0.38,3.93
2024-06-22 22:33:42.9539840,6.04,1.78,5.66
2024-06-22 22:33:43.0738200,7.63,3.25,5.57
2024-06-22 22:33:43.2450910,7.13,2.23,4.42
2024-06-22 22:33:43.4645952479,7.67,2.37,5.80
2024-06-22 22:33:43.681421746,7.40,1.84,4.63
2024-06-22 22:33:43.898104206,7.40,2.06,4.42
2024-06-22 22:33:44.96185484,7.39,1.88,4.79
2024-06-22 22:33:45.3019673104,7.00,0.66,5.27
2024-06-22 22:33:45.5997873280,6.88,0.72,5.69
2024-06-22 22:33:45.708859881,6.97,0.70,5.94
2024-06-22 22:33:45.984639262,6.84,0.59,5.80
2024-06-22 22:33:46.1443081286,6.76,0.67,5.74
2024-06-22 22:33:46.346827400,6.84,0.64,5.85
2024-06-22 22:33:46.54751574,6.75,0.49,5.69
2024-06-22 22:33:46.9091872382,6.74,0.55,5.78
2024-06-22 22:33:47.436876715,6.73,0.65,5.83
2024-06-22 22:33:47.6768810,6.59,0.28,5.63
2024-06-22 22:33:48.1609200,6.73,0.42,6.07
2024-06-22 22:33:48.3694640,4.97,-3.55,5.25
2024-06-22 22:33:48.4719010,6.35,-0.53,5.83
2024-06-22 22:33:48.8227300,6.14,-0.45,5.60
2024-06-22 22:33:48.9964480,5.12,0.12,8.22
2024-06-22 22:33:49.4024750,4.15,-0.24,9.98
2024-06-22 22:33:49.5972560,5.20,-0.06,7.00
2024-06-22 22:33:49.9116240,5.29,-0.03,6.95
2024-06-22 22:33:50.2153100,5.18,0.03,7.01
2024-06-22 22:33:50.4374730,5.21,0.01,7.01
2024-06-22 22:33:50.6202631712,5.23,0.02,6.99
2024-06-22 22:33:50.889317542,5.22,0.03,6.99
2024-06-22 22:33:51.136856135,5.18,0.03,6.97
2024-06-22 22:33:51.2366210,5.18,0.03,7.02
2024-06-22 22:33:51.4650520,5.20,0.02,7.03
2024-06-22 22:33:51.6957310,5.19,0.03,6.99
2024-06-22 22:33:52.0540550,5.18,0.02,7.01
2024-06-22 22:33:52.3002200,5.18,0.01,6.99
2024-06-22 22:33:52.5748540,5.23,0.04,7.01
2024-06-22 22:33:52.8715300,5.19,0.04,7.00
2024-06-22 22:33:53.1051210,5.20,0.03,7.00
2024-06-22 22:33:53.4945900,5.19,0.04,6.99
2024-06-22 22:33:53.7029200,5.18,0.05,7.01
2024-06-22 22:33:54.0092820,5.18,0.04,7.01
2024-06-22 22:33:54.1324610,5.18,0.02,7.02
2024-06-22 22:33:54.3025980,5.20,0.02,7.02
2024-06-22 22:33:54.5226200,5.20,0.02,7.05
2024-06-22 22:33:54.8253600,5.20,0.01,7.02
2024-06-22 22:33:55.4891530,5.19,0.04,7.02
2024-06-22 22:33:55.9141370,5.15,0.04,6.98
2024-06-22 22:33:56.1444440,5.16,0.02,7.03
2024-06-22 22:33:56.2885990,5.17,0.08,7.06
2024-06-22 22:33:56.5227260,5.19,0.02,7.03
2024-06-22 22:33:56.7061360,5.20,0.02,7.03
2024-06-22 22:33:56.9499130,5.19,0.03,6.98
2024-06-22 22:33:57.2199650,5.22,-0.03,7.01
2024-06-22 22:33:57.5494490,5.19,0.05,7.03
2024-06-22 22:33:57.7153110,5.20,0.02,7.01
2024-06-22 22:33:57.9311010,5.16,0.08,6.96
2024-06-22 22:33:58.3162220,5.17,0.09,7.01
2024-06-22 22:33:58.5707130,5.18,0.05,7.00
2024-06-22 22:33:58.8975560,5.18,0.01,7.01
2024-06-22 22:33:59.3518610,5.19,0.04,7.00
2024-06-22 22:33:59.7563340,5.18,0.02,7.02
2024-06-22 22:34:00.6509930,5.18,0.02,7.00
2024-06-22 22:34:00.8888000,5.20,0.00,7.03
2024-06-22 22:34:01.1306430,5.15,0.10,7.00
2024-06-22 22:34:01.3249790,5.13,0.03,7.06
2024-06-22 22:34:01.5997480,5.18,0.18,7.05
2024-06-22 22:34:03.3602000,5.15,0.07,7.02
2024-06-22 22:34:03.9451690,5.16,0.05,7.01
2024-06-22 22:34:04.1337750,5.17,0.03,7.01
2024-06-22 22:34:04.4494710,5.18,0.02,7.01
2024-06-22 22:34:06.8474370,5.18,0.04,6.99
2024-06-22 22:34:07.1296580,5.16,0.01,7.02
2024-06-22 22:34:07.2712820,4.83,-0.29,7.49
2024-06-22 22:34:07.4746540,6.38,1.06,9.85
2024-06-22 22:34:07.6679550,3.20,0.49,5.61
2024-06-22 22:34:08.0637150,4.43,0.10,7.60
2024-06-22 22:34:08.8655280,4.62,0.47,7.32
2024-06-22 22:34:09.5303690,4.66,0.38,7.28
2024-06-22 22:34:10.0208640,4.64,0.41,7.29
2024-06-22 22:34:10.3027190,4.62,0.40,7.33
2024-06-22 22:34:10.8372710,4.66,0.38,7.26
2024-06-22 22:34:11.1054360,4.61,0.41,7.33
2024-06-22 22:34:11.2968530,4.64,0.39,7.26
2024-06-22 22:34:11.7019900,4.64,0.42,7.29
2024-06-22 22:34:11.8901970,4.62,0.40,7.31
2024-06-22 22:34:12.0645560,4.64,0.40,7.31
2024-06-22 22:34:12.3192530,4.61,0.43,7.31
2024-06-22 22:34:12.7936190,4.66,0.36,7.25
2024-06-22 22:34:13.3219990,4.65,0.41,7.28
2024-06-22 22:34:13.6962910,4.64,0.43,7.27
2024-06-22 22:34:13.9343650,4.74,0.31,7.28
2024-06-22 22:34:56.2878740,5.71,0.47,6.68
2024-06-22 22:34:56.7047130,5.68,0.46,6.67
2024-06-22 22:34:57.2056930,5.69,0.49,6.68
2024-06-22 22:34:57.3139720,5.69,0.47,6.67
2024-06-22 22:34:57.6114940,5.70,0.49,6.66
2024-06-22 22:34:57.7233290,5.69,0.49,6.67
2024-06-22 22:34:57.9425390,5.71,0.47,6.67
2024-06-22 22:34:58.1701200,5.70,0.47,6.68
2024-06-22 22:34:58.4528140,5.69,0.46,6.68
2024-06-22 22:34:58.5405570,5.68,0.48,6.66
2024-06-22 22:34:58.8825030,5.70,0.48,6.68
2024-06-22 22:34:59.4658840,5.69,0.48,6.66
2024-06-22 22:34:59.8691920,5.71,0.48,6.66
2024-06-22 22:35:00.3801470,5.69,0.47,6.67
2024-06-22 22:35:00.6310270,5.70,0.46,6.66
2024-06-22 22:35:00.9571230,5.69,0.48,6.70
2024-06-22 22:35:01.4698930,5.69,0.47,6.68
2024-06-22 22:35:02.0612340,5.71,0.50,6.69
2024-06-22 22:35:02.1523590,5.69,0.46,6.67
2024-06-22 22:35:02.5184760,5.71,0.48,6.63
2024-06-22 22:35:03.6801760,5.71,0.47,6.64
2024-06-22 22:35:03.8698770,5.69,0.48,6.67
2024-06-22 22:35:03.9879460,5.69,0.50,6.66
2024-06-22 22:35:04.1798630,5.70,0.49,6.65
2024-06-22 22:35:04.2730520,5.67,0.51,6.67
2024-06-22 22:35:04.4940410,5.71,0.26,7.09
2024-06-22 22:35:04.7058060,6.31,1.35,5.51
2024-06-22 22:35:04.9494822220,4.87,0.24,7.85
2024-06-22 22:35:05.105209685,4.93,0.90,5.79
2024-06-22 22:35:05.3240161900,7.64,0.33,6.79
2024-06-22 22:35:05.498348595,6.32,1.70,5.97
2024-06-22 22:35:05.754775303,6.20,1.68,6.04
2024-06-22 22:35:05.9220360,6.11,1.74,6.14
2024-06-22 22:35:06.3856560,6.12,1.79,6.16
2024-06-22 22:35:06.8300770,6.08,1.86,6.22
2024-06-22 22:35:07.5379240,6.14,1.70,6.13
2024-06-22 22:35:07.7828980,6.08,2.19,6.10
2024-06-22 22:35:07.9618180,6.11,1.89,6.12
2024-06-22 22:35:08.1843340,6.11,1.67,6.17
2024-06-22 22:35:08.3886170,6.07,1.70,6.23
2024-06-22 22:35:08.5240370,6.08,1.97,6.16
2024-06-22 22:35:08.6873510,6.15,1.56,6.11
2024-06-22 22:35:08.9361530,6.12,1.66,6.14
2024-06-22 22:35:09.1020810,6.12,1.77,6.13
2024-06-22 22:35:09.1863040,6.10,1.74,6.12
2024-06-22 22:35:09.4038930,6.11,1.74,6.16
2024-06-22 22:35:09.5846510,6.17,1.63,6.05
2024-06-22 22:35:09.7261890,6.10,1.75,6.18
2024-06-22 22:35:09.9279600,6.08,1.78,6.21
2024-06-22 22:35:10.1109990,6.08,1.70,6.18
2024-06-22 22:35:10.4228800,6.16,1.70,6.09
2024-06-22 22:35:10.5643710,6.11,1.70,6.16
2024-06-22 22:35:10.9276350,6.14,1.73,6.16
2024-06-22 22:35:11.3364540,2.53,-0.73,6.04
2024-06-22 22:35:11.5515170,2.31,-1.84,8.36
2024-06-22 22:35:11.6392120,3.10,0.70,9.05
2024-06-22 22:35:11.7711820,2.46,0.02,7.23
2024-06-22 22:35:11.9508770,3.95,0.91,9.26
2024-06-22 22:35:12.0168530,3.30,1.51,6.89
2024-06-22 22:35:12.2593600,3.34,1.50,6.70
2024-06-22 22:35:12.4073360,3.39,0.23,8.69
2024-06-22 22:35:12.6245370,1.92,-0.77,7.70
2024-06-22 22:35:12.6936720,4.18,1.38,8.42
2024-06-22 22:35:12.9761810,4.19,1.51,7.96
2024-06-22 22:35:13.2260430,3.06,1.76,6.78
2024-06-22 22:35:13.4003670,4.35,0.62,9.02
2024-06-22 22:35:13.5954050,2.15,0.26,7.07
2024-06-22 22:35:13.8046110,4.04,0.89,9.98
2024-06-22 22:35:14.0008510,2.98,0.09,8.46
2024-06-22 22:35:14.0707030,2.31,0.14,6.54
2024-06-22 22:35:14.2267480,9.84,0.53,8.88
2024-06-22 22:35:14.4727650,5.66,0.78,6.62
2024-06-22 22:35:14.6201660,5.61,1.50,6.55
2024-06-22 22:35:14.8921000,5.60,1.60,6.55
2024-06-22 22:35:15.0892110,5.62,1.60,6.56
2024-06-22 22:35:15.1481900,5.77,1.54,6.49
2024-06-22 22:35:15.2867930,5.64,1.60,6.52
2024-06-22 22:35:15.5446130,5.60,1.64,6.60
2024-06-22 22:35:15.6761290,5.58,1.61,6.57
2024-06-22 22:35:15.8544150,5.61,1.58,6.55
2024-06-22 22:35:16.2010180,5.61,1.58,6.57
2024-06-22 22:35:16.5349830,5.62,1.54,6.56
2024-06-22 22:35:16.7125200,5.60,1.57,6.56
2024-06-22 22:35:16.9004310,5.62,1.54,6.54
2024-06-22 22:35:17.0760530,5.62,1.59,6.56
2024-06-22 22:35:17.2364300,5.61,1.60,6.55
2024-06-22 22:35:18.2485500,5.62,1.59,6.57
2024-06-22 22:35:18.8222520,5.62,1.59,6.57
2024-06-22 22:35:18.9310400,5.59,1.58,6.55
2024-06-22 22:35:19.1693960,5.60,1.58,6.55
2024-06-22 22:35:19.3621550,5.63,1.62,6.57
2024-06-22 22:35:19.5585010,5.60,1.60,6.55
2024-06-22 22:35:19.7827110,5.60,1.57,6.53
2024-06-22 22:35:19.9445580,5.60,1.60,6.56
2024-06-22 22:35:20.2317160,5.59,1.58,6.60
2024-06-22 22:35:20.4045160,5.60,1.59,6.55
2024-06-22 22:35:20.8527760,5.57,1.58,6.59
2024-06-22 22:35:20.9323900,5.58,1.62,6.56
2024-06-22 22:35:21.4069500,5.60,1.65,6.56
2024-06-22 22:35:21.7593270,5.58,1.57,6.56
2024-06-22 22:35:22.0130520,5.59,1.58,6.56
2024-06-22 22:35:22.2181130,5.60,1.62,6.56
2024-06-22 22:35:22.4117790,5.59,1.61,6.56
2024-06-22 22:35:22.7099900,5.60,1.59,6.56
2024-06-22 22:35:22.8362540,5.59,1.59,6.58
2024-06-22 22:35:23.0747110,5.17,2.69,6.29
2024-06-22 22:35:23.5559580,5.87,3.56,8.74
2024-06-22 22:35:24.1010100,4.83,1.85,4.70
2024-06-22 22:35:24.2837050,4.61,-2.22,7.30
2024-06-22 22:35:24.7968090,7.68,-0.22,9.45
2024-06-22 22:35:25.2842180,5.77,1.19,5.97
2024-06-22 22:35:25.5830250,4.03,-2.28,6.36
2024-06-22 22:35:25.6907740,6.42,-1.17,8.66
2024-06-22 22:35:25.8776650,3.74,-1.35,5.15
2024-06-22 22:35:26.0809530,5.27,-0.57,6.36
2024-06-22 22:35:26.1815280,6.57,-0.16,6.07
2024-06-22 22:35:26.2851960,6.58,0.11,6.42
2024-06-22 22:35:26.4938560,5.67,0.87,6.32
2024-06-22 22:35:26.8121770,6.03,0.22,6.45
2024-06-22 22:35:26.9746490,6.06,-0.58,6.06
2024-06-22 22:35:27.1109750,5.83,0.33,6.56
2024-06-22 22:35:27.3145990,5.83,0.34,6.59
2024-06-22 22:35:27.5131830,5.85,0.34,6.60
2024-06-22 22:35:27.7423760,5.80,0.33,6.63
2024-06-22 22:35:27.9523150,5.77,0.54,6.41
2024-06-22 22:35:27.9814140,5.91,0.50,6.59
2024-06-22 22:35:28.2326210,5.85,0.34,6.63
2024-06-22 22:35:28.3814270,5.77,0.37,6.63
2024-06-22 22:35:28.6883300,5.72,0.70,6.48
2024-06-22 22:35:29.3346040,5.87,0.49,6.57
2024-06-22 22:35:29.6657420,5.79,0.35,6.66
2024-06-22 22:35:30.0834500,5.80,0.38,6.61
2024-06-22 22:35:30.1741460,5.83,0.37,6.57
2024-06-22 22:35:30.8573120,5.82,0.35,6.61
2024-06-23 00:05:03.2143840,4.01,6.20,4.92
2024-06-23 00:05:03.3168230,4.25,5.93,4.89
2024-06-23 00:05:03.4186790,4.12,6.19,4.89
2024-06-23 00:05:03.5306660,3.91,6.21,4.82
2024-06-23 00:05:03.6250080,4.03,6.10,4.99
2024-06-23 00:05:03.6742890,4.09,6.22,4.97
2024-06-23 00:05:03.8286780,3.88,6.31,4.96
2024-06-23 00:05:03.8789690,4.22,6.15,4.71
2024-06-23 00:05:04.0310480,4.24,6.12,4.60
2024-06-23 00:05:04.1437100,3.85,6.23,5.17
2024-06-23 00:05:04.2384090,4.27,5.91,5.06
2024-06-23 00:05:04.5490780,3.72,5.97,5.01
2024-06-23 00:05:04.6513160,4.06,6.05,5.32
2024-06-23 00:05:04.8566930,4.29,6.13,4.75
2024-06-23 00:05:04.9569890,3.87,5.87,5.20
2024-06-23 00:05:05.0592860,2.64,6.49,3.46
2024-06-23 00:05:05.1116010,3.51,5.75,6.61
2024-06-23 00:05:05.2614630,6.66,5.72,1.72
2024-06-23 00:05:05.3769240,4.82,6.51,4.66
2024-06-23 00:05:05.4691530,3.65,6.20,5.57
2024-06-23 00:05:05.6706430,4.79,5.83,4.35
2024-06-23 00:05:05.8016210,4.54,6.19,4.47
2024-06-23 00:05:05.8784670,5.16,5.95,4.57
2024-06-23 00:05:05.9359560,5.48,5.75,3.90
2024-06-23 00:05:06.0831920,3.89,6.20,5.39
2024-06-23 00:05:06.1852910,4.95,5.74,4.38
2024-06-23 00:05:06.3873180,4.67,6.00,4.62
2024-06-23 00:05:06.4964940,4.69,5.57,4.40
2024-06-23 00:05:06.5941270,4.64,5.71,4.79
2024-06-23 00:05:06.6975640,5.46,6.29,5.38
2024-06-23 00:05:06.7479830,6.16,5.96,1.32
2024-06-23 00:05:06.8992490,5.81,5.77,4.13
2024-06-23 00:05:07.0029300,5.40,5.97,4.28
2024-06-23 00:05:07.1106240,5.78,5.78,3.65
2024-06-23 00:05:07.2226150,5.54,6.02,4.10
2024-06-23 00:05:07.3203000,5.77,6.00,3.37
2024-06-23 00:05:07.4113712327,4.72,6.61,6.91
