,1.66,-2.04,-9.81
,1.56,-2.48,-9.85
,1.34,-2.29,-9.85
,1.02,-2.10,-9.76
,2.36,-0.72,-9.91
,1.07,-1.28,-9.99
,0.72,-1.07,-10.16
,0.89,-0.99,-10.07
,0.71,-1.55,-9.89
,1.11,-1.24,-10.09
,0.71,-1.55,-10.04
,0.92,-0.90,-10.13
,0.83,-0.74,-10.19
,0.99,-0.91,-10.22
,0.87,-0.69,-10.14
,0.92,-1.13,-10.08
,0.55,-0.50,-10.05
,0.69,-0.69,-10.21
,1.41,-1.90,-9.95
,1.41,-0.62,-10.21
,1.10,-0.77,-10.17
,1.15,-0.42,-10.12
,1.60,-0.75,-10.35
,1.21,-0.93,-10.17
,1.35,-0.36,-10.11
,1.47,-0.49,-10.21
,1.12,-0.70,-10.17
,1.08,-1.04,-10.16
,0.61,-0.45,-10.15
,-0.11,-1.18,-9.96
,-0.32,-0.91,-9.92
,1.96,-0.39,-10.12
,-0.03,-0.42,-10.03
,0.45,-1.70,-10.34
,1.76,-0.07,-11.07
,0.28,-1.08,-9.92
,0.18,-0.91,-10.33
,0.13,-0.90,-9.98
,2.59,-0.55,-10.74
,1.90,2.09,-9.76
,1.64,-2.47,-10.12
,1.33,-1.09,-10.07
,0.51,-0.31,-10.00
,2.34,-3.21,-11.89
,0.49,-1.32,-9.32
,2.22,-2.11,-10.06
,-0.18,-1.19,-9.79
,-0.68,-2.29,-9.99
,2.10,-2.33,-10.12
,2.30,-2.90,-9.79
,0.37,-2.00,-9.53
,0.76,-3.46,-9.56
,0.73,-2.03,-10.00
,0.90,-2.29,-9.86
,0.93,-2.35,-9.97
,0.87,-1.89,-10.09
,0.16,-2.30,-9.97
,1.10,-1.31,-10.08
,0.96,-1.81,-10.09
,1.03,-1.52,-10.00
,0.47,-2.90,-9.89
,1.15,-0.79,-10.21
,1.04,0.04,-10.09
,0.15,-0.97,-10.13
,2.49,-2.47,-10.11
,-0.38,-1.41,-9.95
,2.58,-2.06,-9.77
,1.47,-2.03,-10.68
,-0.74,-0.85,-9.74
,1.13,-2.28,-10.20
,1.40,-1.70,-9.93
,0.86,0.19,-9.68
,1.47,-0.67,-10.21
,1.61,-1.00,-10.09
,1.28,-1.36,-9.82
,1.87,0.24,-10.08
,1.87,-2.89,-9.60
,2.71,-5.28,-7.97
,1.81,-2.78,-9.44
,1.62,-0.33,-10.19
,1.55,-0.43,-10.12
,1.47,-0.62,-10.08
,1.53,-2.02,-10.05
,2.18,-2.25,-9.70
,2.56,-3.18,-9.38
,3.76,-5.54,-7.39
,2.53,-2.68,-9.55
,1.54,1.17,-10.26
,1.46,-0.89,-10.21
,2.07,-2.49,-9.70
,3.91,-3.16,-9.04
,2.93,-2.71,-9.31
,0.95,-0.23,-10.05
,1.16,-0.49,-10.14
,1.82,-2.18,-9.89
,2.83,-2.56,-9.46
,2.59,-2.12,-9.63
,1.54,-0.61,-10.05
,1.01,0.59,-10.13
,1.40,-0.64,-10.14
,0.85,-0.47,-10.41
,0.32,-0.14,-11.16
,1.16,-0.38,-10.16
,1.13,1.65,-10.12
,1.59,1.38,-10.23
,1.47,0.35,-10.00
,1.57,0.42,-10.06
,1.36,0.06,-10.13
,1.12,-0.60,-10.35
,1.49,0.42,-10.51
,2.20,-0.47,-9.70
,1.33,-1.50,-10.32
,0.99,-0.50,-9.82
,0.91,-0.52,-10.06
,1.64,0.54,-10.04
,1.67,0.85,-10.08
,2.09,0.17,-9.99
,2.06,-1.47,-10.08
,2.03,-1.39,-11.15
,2.13,0.14,-9.76
,1.90,0.35,-10.03
,2.55,0.03,-9.91
,2.00,-0.33,-10.05
,1.95,-0.91,-9.92
,2.06,-0.75,-10.15
,2.20,-0.99,-10.02
,2.26,-0.86,-10.00
,2.39,-1.04,-10.00
,1.63,-0.89,-10.39
,1.08,0.19,-10.25
,1.23,-0.43,-9.74
,1.48,-0.15,-10.35
,1.57,0.19,-9.94
,0.40,-0.97,-10.19
,2.04,0.27,-9.71
,1.60,-0.15,-10.13
,0.16,2.95,-9.69
,1.26,1.79,-10.11
,-0.94,9.05,-5.21
,-2.78,9.01,2.38
,-1.39,5.99,0.59
,1.45,3.56,-9.65
,1.90,8.01,-5.83
,1.94,7.99,-6.05
,1.94,8.00,-5.89
,-1.03,5.83,-7.81
,-0.54,3.19,-9.89
,0.05,0.12,-9.64
,1.07,-0.44,-10.16
,-0.75,0.46,-10.28
,-2.77,4.36,-9.49
,-4.23,8.51,-2.45
,-3.68,8.51,-2.67
,-3.82,8.45,-3.32
,-3.72,8.44,-3.37
,-3.63,8.48,-3.56
,-3.76,8.66,-3.67
,-2.82,8.83,-3.60
,-2.46,8.70,-4.09
,-2.04,5.86,-7.99
,0.38,-1.13,-10.43
